"Feature_name"	"OTU"	"sample"	"abundance"	"run"	"barcode"	"database"	"Relative_IDs"	"IDs"
"e0ca7c7823a4bb0bfa7e57f250a0904f"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca_Spherillo_Spherillo sp"	"170_Physalia"	698	"RUN1"	"152"	"Custom"	"Eukaryota(91.16);Metazoa(91.16);Ecdysozoa(91.16);Arthropoda(91.16);Crustacea(91.16);Malacostraca(91.16);Eumalacostraca(91.16);Eucarida(91.16);Decapoda(91.16);Pleocyemata(91.16);Brachyura(91.16);Eubrachyura(91.16);Majoidea(91.16);Mithracidae(72.94);Mithraculus(36.51);Mithraculus cinctimanus(18.29);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata	Brachyura	Eubrachyura	Majoidea	Mithracidae"
"285cbcb7d6193244b7a3e1511d056278"	"Eukaryota_Chordata_Craniata_Actinopterygii_Actinopteri_Labrus_Labrus bergylta"	"171_Physalia"	57	"RUN1"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Chordata(91.67);Craniata(91.67);Vertebrata(91.67);Chondrichthyes(55.00);Elasmobranchii(55.00);Squalimorphii(36.66);Echinorhinidae(18.33);Echinorhinus(18.33);Echinorhinus cookei (18.33);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata"
"b7f540728dd7eee8cc851b987ede234e"	"Eukaryota_Chordata_Craniata_Actinopterygii_Actinopteri_Labrus_Labrus bergylta"	"171_Physalia"	50	"RUN1"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Chordata(91.67);Craniata(91.67);Vertebrata(91.67);Chondrichthyes(55.00);Elasmobranchii(55.00);Squalimorphii(36.66);Echinorhinidae(18.33);Echinorhinus(18.33);Echinorhinus cookei (18.33);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata"
"06b2e05271a2e35933e9518a9ecaf18d"	"Eukaryota_Mollusca_Gastropoda"	"171_Physalia"	11	"RUN1"	"152"	"Custom"	"Eukaryota(90.65);Metazoa(90.65);Cnidaria(90.65);Myxozoa(90.65);Myxosporea(90.65);Bivalvulida(90.65);Variisporina(90.65);Ortholineidae(36.26);Ortholinea(36.26);Ortholinea orientalis(18.20);"	"Eukaryota	Metazoa	Cnidaria	Myxozoa	Myxosporea	Bivalvulida	Variisporina"
"63b7e7614da4cd830c5c081a05d027eb"	"Eukaryota"	"186_Reso"	40	"RUN2"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Chordata(91.67);Craniata(91.67);Vertebrata(91.67);Euteleostomi(91.67);Mammalia(91.67);Eutheria(91.67);Laurasiatheria(55.00);Cetartiodactyla(36.66);Ruminantia(36.66);Pecora(36.66);Bovidae(36.66);Bovinae(36.66);Bos(18.33);Bos taurus (18.33);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"a6b5e9c7532eaf6443f6c01f347a53b4"	"Eukaryota"	"193_Reso"	3	"RUN2"	"152"	"Custom"	"Eukaryota(91.35);Metazoa(91.35);Ecdysozoa(91.35);Arthropoda(91.35);Hexapoda(91.35);Insecta(91.35);Pterygota(91.35);Neoptera(91.35);Endopterygota(91.35);Diptera(91.35);Nematocera(91.35);Culicoidea(91.35);Culicidae(91.35);Culicinae(91.35);Aedini(91.35);Psorophora(18.27);Psorophora cyanescens(18.27);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Hexapoda	Insecta	Pterygota	Neoptera	Endopterygota	Diptera	Nematocera	Culicoidea	Culicidae	Culicinae	Aedini"
"8c9c2c0157bc3f05e011b7588abe6617"	"Eukaryota"	"200_Fril"	23	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Chordata(91.46);Craniata(91.46);Vertebrata(91.46);Euteleostomi(91.46);Mammalia(91.46);Eutheria(91.46);Laurasiatheria(54.87);Cetartiodactyla(36.58);Ruminantia(36.58);Pecora(36.58);Bovidae(36.58);Bovinae(36.58);Bos(18.29);Bos taurus (18.29);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"63b7e7614da4cd830c5c081a05d027eb"	"Eukaryota"	"203_Barg"	194	"RUN2"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Chordata(91.67);Craniata(91.67);Vertebrata(91.67);Euteleostomi(91.67);Mammalia(91.67);Eutheria(91.67);Laurasiatheria(55.00);Cetartiodactyla(36.66);Ruminantia(36.66);Pecora(36.66);Bovidae(36.66);Bovinae(36.66);Bos(18.33);Bos taurus (18.33);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"8c9c2c0157bc3f05e011b7588abe6617"	"Eukaryota"	"203_Barg"	2	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Chordata(91.46);Craniata(91.46);Vertebrata(91.46);Euteleostomi(91.46);Mammalia(91.46);Eutheria(91.46);Laurasiatheria(54.87);Cetartiodactyla(36.58);Ruminantia(36.58);Pecora(36.58);Bovidae(36.58);Bovinae(36.58);Bos(18.29);Bos taurus (18.29);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"fb8405699e16cd3e91ac3d23da36f02a"	"Eukaryota"	"210_Lych"	15016	"RUN2"	"152"	"Custom"	"Eukaryota(91.26);Metazoa(91.26);Ecdysozoa(91.26);Arthropoda(91.26);Crustacea(91.26);Malacostraca(91.26);Eumalacostraca(91.26);Eucarida(91.26);Decapoda(91.26);Dendrobranchiata(91.26);Sergestoidea(36.66);Sergestidae(36.66);Sergia(18.33);Sergia hansjacobi(18.33);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Dendrobranchiata"
