"OTU" "Feature_name" "134_179_Lych_384_193_S1_L001" "134_180_Reso_372_205_S2_L001" "134_184_Barg_360_217_S3_L001" "134_185_Barg_348_229_S4_L001" "134_186_Reso_336_241_S5_L001" "134_188_Barg_324_253_S6_L001" "134_189_Barg_312_265_S7_L001" "134_190_Eren_300_277_S8_L001" "134_193_Reso_371_206_S10_L001" "134_200_Fril_359_218_S11_L001" "134_201_Apol_347_230_S12_L001" "134_202_Apol_335_242_S13_L001" "134_203_Barg_323_254_S14_L001" "134_204_Keph_311_266_S15_L001" "134_205_Keph_299_278_S16_L001" "134_206_Nano_382_195_S17_L001" "134_207_Unde_370_207_S18_L001" "134_208_Lily_358_219_S19_L001" "134_209_Phys_346_231_S20_L001" "134_210_Lych_334_243_S21_L001" "134_211_Apol_322_255_S22_L001" "134_212_Fril_310_267_S23_L001" "134_213_Fors_298_279_S24_L001" "134_214_Lych_381_196_S25_L001" "134_215_Agal_369_208_S26_L001" "134_216_Diph_357_220_S27_L001" "134_217_Diph_345_232_S28_L001" "134_218_Diph_333_244_S29_L001" "134_219_Diph_321_256_S30_L001" "134_220_Cord_309_268_S31_L001" "134_221_Diph_297_280_S32_L001" "134_222_Gymn_380_197_S33_L001" "134_223_Cras_368_209_S34_L001" "134_225_Nano_344_233_S36_L001" "134_226_Desm_332_245_S37_L001" "134_229_Chun_320_257_S38_L001" "134_230_Lych_308_269_S39_L001" "134_231_Fors_296_281_S40_L001" "134_232_Barg_379_198_S41_L001" "134_237_Chun_367_210_S42_L001" "134_238_Gymn_355_222_S43_L001" "134_239_Barg_343_234_S44_L001" "134_240_Chun_331_246_S45_L001"
"Eukaryota_Metazoa__100_40_72.35____" "bcea2098bfe26fb7e9a58672a6925035" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria__100" "9b0df9ab5bd2d96f44dcf482881184fb" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Suctoria__96.84_95_71.19" "995a5f5def2cf6c274ceb2ef538faaac" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__100_61_90.07____" "93ee82cf6fca52aa67e3b07b3224405a" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.04_51_89.55_____" "55d05c94a27a5f95e2c12c17b7ed8ed8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Suctoria__96_50_70.36" "4e0c66422d020dd27a2b120545ca135c" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae__97.39_115_89.74_" "e51ff25b4e1a6554a04bedd4cd440a5e" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae" "d236322d6b652ae2fb7c7292342eed0b" "0" "0" "0" "0" "5" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__100_38_90.43____" "7f6c6dda05b35b77ae9bc3fbd2f21ab4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Chlamydomonadales__100_117_87.08_" "5b844c08b24075dd6722d395da45ca6a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__99.16_119_88.85____" "53fa4bf3ba6c79dbbc6f0151eed7090c" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca__100_177" "433e27b8729fb24732ad193783765d40" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Dinophyceae__89.29_112_89.53___" "fc2e29b3f7af7d30ffe77aa5a6b9dd2d" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Glomeromycota_Glomeromycetes_Glomerales_Glomeraceae_Rhizophagus__100_68" "ebca548d2718a9933a34308c51faaf94" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.21_126_89.80_____" "b27a64a5915297db1395a9fc6f37cb01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_50_90.07_____" "9a75eee78a8cac02488dc0ae1bf009cf" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peritrichia_Vorticellidae__100_91" "9182c80d4276036ab8965995be285eb2" "0" "0" "0" "6" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Coscinodiscophyceae_Thalassiosirophycidae_Thalassiosirales_Thalassiosiraceae_Thalassiosira__99.15" "5b24f5de84a01bef1e4939de0cc5f980" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__98.33_60_89.82____" "240118ce9f15e6fe5adcc4c5a08bd7ec" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Dinophyceae__96.77_62_89.07___" "175ed5e6873f9151e4209b40bb15e75b" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa_Vampyrellida_Vampyrellidae__95.88_97_70.26_" "f96f7634c063796136573fcb69adf54d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae__100_118_73.04__" "e3bc5cbdf1048f9279da1c03f0a8d6f1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ctenophora__99.15_117_89.19___" "e3a913eb0e7fa9bf2be5017a9575233f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Suctoria__96.84_95_71.19" "e2275561ae83cae489f5fbd724975ca0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.04_51_89.55_____" "d9178ac09a39f7c21b285454e7c08ecf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Platyhelminthes_Catenulida_Stenostomidae_Stenostomum_Stenostomum leucops__100_122" "6637bb91fdaf97013467d9bdd727d468" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa__96.55_116_88.71___" "584449405db03b7bdae32816ce988f1b" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__94.87_117_86.49____" "4f7479862e3adda45f82410b1a1fb6de" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peniculida_Parameciidae_Paramecium__100" "34905f877ef29ab9618400f03a082e41" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae__100_117_90.32__" "08554ad84791a24dfad3bd71ac218652" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peniculida_Parameciidae_Paramecium__100" "f50a5569aefdb5fb0056bb94013b3384" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__100_59_90.22____" "c66676d18ea6c6f5f1ff93727ba32ed6" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__88.98_118_87.23_____" "b644b748c892eccd2ea4879d5acad64f" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Suctoria__94.92_59_88.00" "953d6ffb56bd8b73b32b74e82452bc87" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0"
"Eukaryota_Fungi_Dikarya_Basidiomycota_Agaricomycotina_Agaricomycetes__100_59_72.53" "703db9ffa3627877c52229620daa8d9a" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae__100_119_73.05" "3dfe132a281e3dba12d5c0159dc9b727" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida__93.33" "28efe02c40956cab3b977b68d5d701c3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__100_40_72.35____" "f2b95ca8898635610ffc371aec57e92f" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__90.6_117_85.32____" "57c1aa876a5716f62672f3a1641923bf" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae__97.39_115_89.74_" "544dae3eb9435ca50323401ad9866fb4" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__91.94_62_87.21____" "3bc4e77101789799f937e98415e97483" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Monogononta_Ploimida__100_121_90.83" "28238c43c06dd052a85247c68494dc7c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__91.94_62_87.21____" "261920b243c269b4abfc7d0561d5edb1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Chrysophyceae__95.73_117_88.28___" "1b1a0221d1fc4e659b097316468ff1e0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Chytridiomycota_Chytridiomycetes__89.08_119_88.23__" "0c4743a737c4b3fb8a8c9f8aa30dbcca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0"
"Eukaryota_Metazoa__100_40_72.35____" "aa6e91b952c92dc12316f65573e86701" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__93.85_65_71.20____" "a48aefbf5959f6f14b9c81d0190e6397" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa_Vampyrellida_Vampyrellidae__95.88_97_70.26_" "8d35132babca13a192e7f27babedd38d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Dinophyceae__89.29_112_89.53___" "86b82fd4394739a5924d91d814ee03d3" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cryptophyta__93.16_117_86.93____" "808374981ad1b6b84ce0e40ada3a2240" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata__98.28_58_89.30__" "635d6de4634365071da138e78ca9a945" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Clausocalanidae_Clausocalanus" "5969bb56dcbab5b9ef8bd952e8f6fcc0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Cercozoa_Cercomonadida_Heteromitidae__100_115_72.83_" "3880379cacda21602d6d85e7a92875ae" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_59_89.89_____" "23b712b04f84302bb9ad6ff538396cee" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Chrysophyceae__96.58_117_88.82___" "1fb0e53245f2a5a5d1b5413d7b2529d0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_60_90.07_____" "fbb0137181e5db3f2bd9fe54732d4807" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__88.98_118_87.23_____" "ed1e63c14af15aace6cab0c1b878decc" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhizaria_Foraminifera__96.67_60_89.00___" "cb8d81328420fc62541c68ef92a7a81e" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles_Bicosoecida_Cafeteriaceae__100_109_72.57__" "769f9ed79234e8c241be7bd7dd0940a8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__94.34_53_88.78____" "6edb9580c0c6f93f4d2cf77e1069cb85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__98.33_60_89.82____" "6a7b44f4de7c24be92bb793ef815e69e" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__98.25_57_90.27____" "621d155d10401ebc6661dc24f18aea92" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_37_90.41_____" "54aa64ea6c028a5b4832972dcec5e7df" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.44_117_88.22_____" "3e28b858343d7b5e3b0ce4c8d5f2beda" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Mitochondria__100_70_90.50_____" "346393868951b984cc8a07f7a286c162" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Hexapoda_Insecta_Pterygota_Neoptera_Endopterygota_Diptera" "319a7bbba9f71886dea2317cc37bfad7" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__95.83_48_71.94____" "2799fda148c83fc823ae03c8020deb7f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Suctoria__94.92_59_88.00" "1516f84b96d12426b1e85b79e48ef560" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
