"OTU" "Feature_name" "152_227Halis_379_198_S1_L001" "152_228Nanom_367_210_S2_L001" "152_233bChun_355_222_S3_L001" "152_234bEren_343_234_S4_L001" "152_235bApol_331_246_S5_L001" "152_236Apole_319_258_S6_L001" "152_241Lensi_307_270_S7_L001" "152_242Forsk_295_282_S8_L001" "152_243Apole_378_199_S9_L001" "152_244Steph_366_211_S10_L001" "152_245Diphy_354_223_S11_L001" "152_246Diphy_342_235_S12_L001" "152_247Diphy_330_247_S13_L001" "152_248Diphy_318_259_S14_L001" "152_249Diphy_306_271_S15_L001" "152_250Vogti_294_283_S16_L001" "152_251Diphy_377_200_S17_L001" "152_252Agalm_365_212_S18_L001" "152_253Agalm_353_224_S19_L001" "152_254Chuni_341_236_S20_L001" "152_255Apole_329_248_S21_L001" "152_256Apole_317_260_S22_L001" "152_257Apole_305_272_S23_L001" "152_258Praya_293_284_S24_L001" "152_259Steph_376_201_S25_L001" "152_260Apole_364_213_S26_L001" "152_261Sphae_352_225_S27_L001" "152_262Forsk_340_237_S28_L001" "152_263Apole_328_249_S29_L001"
"Eukaryota_Cnidaria_Hydrozoa__96.41_ 88.00_ 71.31" "1dede6abdc7ec1160f60fbb8a6754cbb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "607" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria__100_153_ 73.33_NA" "3ec331b00627c73e3141c56040362b75" "0" "0" "0" "0" "0" "0" "64" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "152" "0" "131" "0"
"Eukaryota_Bilateria__100_133_ 73.17_NA" "3c209b7f8927f275a05d5b7e2e713d9f" "0" "0" "0" "0" "0" "0" "43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "131" "0" "0" "0"
"Eukaryota__100_43_90.48_NA_NA" "dcb000e1ae6b72f54b3472d0ab6ffd65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "157" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_ 98.04" "d1b7bd5b4fb9e7ec38f137ae9c17310b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "156" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__96.39_ 89.00_ 71.31" "d0ef1d1001b9f583889582da2116db89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "143" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "ddd8edb53bb2e6becd9c2806ac79d45c" "0" "6" "0" "0" "0" "5" "0" "2" "0" "0" "0" "8" "7" "0" "0" "0" "0" "7" "0" "12" "23" "19" "6" "5" "14" "0" "5" "0" "0"
"Eukaryota__97.98_126_85.13_NA_NA" "f616d315d01179a2a7b06fa517da74c3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "118" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_ 96.73" "c25b21af5289b47ef4d8c7adea869b5e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "106" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria__100_133_ 73.17_NA" "89e3d04f3144d57c07a46798464b6536" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "105" "0"
"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca_NA_ 99.35" "9d2f12feb0aba491355b5f69c465a350" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "73" "0" "0"
"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca_NA_ 99.35" "6acda3b7749aa6b64e940934ec0049a1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "69" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__90.91_ 66.00_ 85.69" "0cfbab4021585359c764b55e91930139" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__97.25_ 78.00_ 71.59" "ef4d25ef4a56f4279905e614d2b16625" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "54" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "b024610b947c3668028a72b78875dc72" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "40" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Leptothecata_NA_100.00" "4c03b3c9429d68a96f739294ab2499c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Hexanauplia_NA_100.00" "5baa8e17c1bade43f5ffb2cc3b3c4041" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__97.25_ 78.00_ 71.59" "a7f5b2b6352d43770ae1b119a1ccc667" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__100_182.00_ 91.96" "07738705d933654e74b3e95828a0b2ed" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "8" "0" "0" "10" "0" "4" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_149_91.35_NA_NA" "4d89fb2b2cd129e0cdbd9bbb7222fb4d" "0" "0" "0" "0" "31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Hexanauplia_NA_100.00" "52f46353c2f8762fa77f872101d4be60" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_NA_NA" "d0e487ecf2df8f93f71e1871df5f6ef9" "0" "0" "0" "0" "15" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "e9d52be93afb711087c2fc274ae1df1c" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "6cc887d77a83d85edae704b286e404fa" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__93.42_152_85.58_NA_NA" "3d3077beb695591c41a7142e66196130" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "88f7fe516710842d6b214e7b774d1490" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "0" "0" "0"
"Eukaryota__100_133_91.46_NA_NA" "2889130880b2506c289e3a383c2785b5" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.84_127_88.38_NA_NA" "8cd76fbbee30b3cd965b91be8e573834" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_ 96.95" "9666fab3ce337f05389ddf3ed8ba6d8b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cercozoa_Cercomonadida__88.24_153.00_ 84.33" "fb2fc458a8a64cce981edc0afef7c754" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_NA_NA" "a3f2e5cfce3b7cf01c3ccf7ebedf6423" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__88.89_153_84.92_NA_NA" "881c438e31ea22866f3a080897c2f26c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_ 94.77" "3c625e15e03c0ce893f5923d6a6f0f10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bacillariophyta_Bacillariophyceae_Naviculales__ 93.98_133.00" "6c392825def4a47e27008c6387765c89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__90.85_153_85.69_NA_NA" "5fb3f6e31c705bb1f26251a881037695" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__92.42_ 66.00_ 86.64" "3fae3534724ed57390546499bfa62de8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_NA_NA" "6192782c1f4b80d0bb58a7f9ce382194" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_NA_100.00" "db1f480851928e4542a46b608a665682" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_23_90.26_NA_NA" "4f4cf6b8978bdab46034bc701cf48131" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_NA_NA" "7fc8e035967aa9ba4ed473430cdf0c01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__100_182.00_ 91.96" "3bd6b382e9a358bf65c4edeed1baf87e" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
