286284c33b55f735077dbc06dca6724f	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		98.31	118	90.27
286b95e3db78b50ccf7989c453d8075b	Eukaryota	Chrysophyceae	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella-like flagellate		100	131	73.15
28b268b412d59b3c14e21cb5e7885b9c	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.15	129	85.00
29172d5b5ff64c5724113e655b2bc1c7	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		95.24	126	88.84
296f284e2c26017e60034a1199fc057b	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
29da7b316bc94357f3fe7df1f8b781ad	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		90	130	85.59
29e98b8e3b9015caa3a456fdbb781961	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		84.33	134	81.46
29efe3f8f9781c363e0244570c44af7a	Eukaryota	Annelida	Polychaeta	Scolecida	Terebellida	Pectinaria		98.28	58	71.85
2a44e26fbd4af40213e7424665991685	Eukaryota		98.39	62	89.89
2b128959643784872a00ba8c4a46e887	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Paraeuchaeta		88.55	131	84.60
2bc93ba4263159f674aafe9332bb60d9	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		95.42	131	88.99
2c09d265134b9ffbf408038dc478c5e1	Eukaryota	Cercozoa		94.21	121	87.99
2d78ea4db47d4ba6bc2114d4e2659ab2	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		93.13	131	87.62
2da77530d94e6e465cde5e5b78d6a3d1	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		90.62	128	85.64
2dce7726ac42e9ca789f8fd81aaa0d0c	Eukaryota	Cercozoa	Cercomonadida	Cercomonadidae		96.21	132	71.32
2e63325264db6e8707fd12370512b289	Eukaryota		98.53	68	90.01
2e6e3ca769cff8dbf956c96c51194355	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		100	97	90.87
2f6d76cc100ecf864f8c56d355a7dab6	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		94.53	128	88.26
