"OTU" "Feature_name" "179_300Apole_091_102_S1_L001" "179_304Crase_079_114_S2_L001" "179_305Crase_067_126_S3_L001" "179_309Forsk_055_138_S4_L001" "179_310Gymno_043_150_S5_L001" "179_311Lychn_031_162_S6_L001" "179_313Marru_019_174_S7_L001" "179_314Praya_007_186_S8_L001" "179_315Resom_090_103_S9_L001" "179_316Resom_078_115_S10_L001" "179_317Vogti_066_127_S11_L001" "179_319Frill_054_139_S12_L001" "179_320Forsk_042_151_S13_L001"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Mediophyceae_Chaetoceros__ 96.86_159.00_ 86.00_NA" "8485add7270e42e467221d56221a60d6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Appendicularia__ 99.39_165.00_ 90.97_NA" "7987cb7d9cfe3e0a28a59931d06a6c38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota_Bilateria__92.13_127_86.03__NA_NA_NA_NA" "778393dfce06317b8beda9b419c220f7" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__96.3_162_71.75_NA_NA_NA_NA" "68e42856a10d6aae8c98139a30b37ef0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_uncultured eukaryote__uncultured eukaryote_NA_ 97.53_162.00_90.46" "50a6366aa7d89cb31b1b9085749ba4e8" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__94.44_162.00_ 70.95_NA_NA" "0bf10a89ecc0ee06e880a6b3ab58c0b0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Choreotrichia__99.38_160.00_ 89.81_NA_NA" "884f6ba2e33ba08aaa84ce3bfd0a63c6" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__86.79_159_ 83.95_NA_NA_NA" "7a1e1658e7a8bd04448232563a6e4563" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__90.91_154_86.38___NA_NA_NA_NA" "36b6d28fab3c8ea101d763dfe4cc5ea3" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__94.78_115_70.78_NA_NA_NA_NA" "2ade4b68962fb71097064f2b00537adc" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 83.78_185.00_ 81.49_NA" "18e5b198b3bab314bb956b4e8881233c" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 97.03_101.00_ 88.94_NA" "0e7ce8260a1796146812f2c43ed018da" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Choreotrichia_uncultured_uncultured eukaryote_NA_ 99.38_162.00_91.19" "c24ee88662d387be1488a4a980344f2d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_Chlorophyta_Ulvophyceae__99.39_163_91.01_NA_NA_NA_NA" "8b66077d482106ecf3bddb468a4206a1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea__99.37_159.00_ 88.06_NA_NA" "5c2249033fca9320f18bb85352236d69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__99.4_166.00_ 91.37_NA_NA" "47107fcc2cd1d3b8a2384b1ee223de10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__ 95.60_182.00_ 88.36_NA" "0000e17fb67b72fab55e49fa8eae60da" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 83.78_185.00_ 81.49_NA" "c5c85b4114249e3f7dc2236a0889b63f" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Ulvophyceae__99.39_163_91.01_NA_NA_NA_NA" "22cecf81976f4429432ccfc4121168c5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0"
"Eukaryota__89.22_167_84.81___NA_NA_NA_NA" "ec8a12ab8acc96ef7a341ad60ba9aec8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Thecofilosea_Cryomonadida__ 95.76_165.00_ 89.43_NA" "cacc1c907c456567de83f3d0856f1639" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 84.62_182.00_ 81.33_NA" "573401d4e2f1e521129c84000afc9237" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Magnoliophyta_Arabis alpina  gray rockcress ____Arabis alpina  gray rockcress _NA_ 96.67_120.00_71.67" "1956346706765242d21d3e7272ba9de7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Rotifera_Monogononta__ 98.76_161.00_ 91.11_NA" "16c3bb55ded56fa74261fe0316a8677c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina__97.08_100_71.57_NA_NA_NA_NA" "15b3cc1778b42c4beed63d012f68b0d0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_100.00_164.00_73.42" "13222466ce246b890d8fee039cdc2bb9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Stramenopiles_Bicosoecida_Bicosoeca__98.8_166.00_ 72.42_NA_NA" "fa46b25af5c8726e2e20878f558b4e1e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota_Chytridiomycota_Incertae Sedis_Rhizophydiales_Rhizophydiaceae_uncultured Chytridiomycota_uncultured Chytridiomycota_NA_ 97.56_164.00_72.26" "f1b9aa70362088a4e4176f9ec0dbf0e5" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Codosiga__ 98.85_ 87.00_ 86.72_NA" "d81af9bb1b0a534db9699fdff604e73b" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea_uncultured eukaryote_NA_100.00_162.00_72.89" "8f8d3e0ddc1c0001197b8c12ec933716" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.59_233.00_ 73.29_NA_NA" "595f520c60a68718cbed8ca753708218" "0" "2" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_MAST-12_MAST-12C__100_167.00_ 91.12_NA_NA" "2c3129afa336eb300609d19fc356df43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
