"OTU" "Feature_name" "166_300Apole_091_102_S1_L001" "166_304Crase_079_114_S2_L001" "166_305Crase_067_126_S3_L001" "166_309Forsk_055_138_S4_L001" "166_310Gymno_043_150_S5_L001" "166_311Lychn_031_162_S6_L001" "166_313Marru_019_174_S7_L001" "166_314Praya_007_186_S8_L001" "166_315Resom_090_103_S9_L001" "166_316Resom_078_115_S10_L001" "166_317Vogti_066_127_S11_L001" "166_319Frill_054_139_S12_L001" "166_320Forsk_042_151_S13_L001"
"Eukaryota__100_165_91.79_______" "8c0464ac198f3a0707012b74af997c3f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "210" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria__100_166_73.44" "f00672dcf62493e2ef51321ecba61f8d" "0" "0" "0" "0" "0" "0" "0" "0" "59" "0" "99" "49" "0"
"Eukaryota__100_145_91.58_______" "8ffaec3919792b4fa7f6c71fb4576d16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "203" "0" "0" "0"
"Eukaryota__93.86_105_89.98_______" "d3ffe9651f3abd77e7c39d98e0d8f3aa" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "195"
"Eukaryota__100_162_91.63_______" "9a37af7f5a88d516accf1c803b4c3803" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "195" "0" "0"
"Eukaryota__96.84_158_89.99_______" "bec10a0772ac72842a85205ef994f5ab" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "108" "50" "34"
"Eukaryota_environmental samples_uncultured eukaryote__99.38_161_89.80_____" "a89ca3461be3ad67500e5e6feac66a71" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "83" "104"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae__100_165_73.43__" "76090fe337f8b22eaa84efac8f6656a2" "0" "0" "86" "0" "0" "0" "0" "0" "0" "0" "0" "0" "98"
"Eukaryota__93.86_105_89.98_______" "09f52eca0982f4497122a31e5d7c7435" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "178"
"Eukaryota_environmental samples_uncultured eukaryote__96.93_163_89.86_____" "930a98d092f9af8e0ffc42c9e5455b24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "167" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__91.03_156_86.11" "0208ed09eb4c81deaf73e43dd25effec" "0" "0" "106" "0" "0" "0" "0" "0" "37" "0" "0" "0" "21"
"Eukaryota__97.55_163_90.21_______" "4b5973428d68858fe67bb0de1084e013" "0" "0" "0" "0" "0" "160" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Catenariaceae_Catenaria__97.92_144_72.40_" "afb494a2b5f7aeca7c4206c0fd3b88e9" "0" "0" "23" "0" "0" "0" "0" "0" "0" "0" "134" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda__96.25_116_89.93____" "92812b800f751e3f8fcf90dea5de5e8b" "0" "0" "0" "0" "0" "147" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__91.03_156_86.11" "ecc85ffd3f50e1a8b7f632d0367984d1" "0" "0" "102" "0" "9" "0" "0" "0" "31" "0" "0" "0" "0"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Catenariaceae_Catenaria__98.17_164_72.66_" "fbac03e981635689d3cc1986108dab60" "0" "0" "71" "0" "0" "0" "0" "0" "64" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.29_141_89.49_____" "a2231529bdc1d29390a0132bb45dc7ae" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "63" "66"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Catenariaceae_Catenaria__98.17_164_72.66_" "66bffda0fcbe9ac4e281acb55bef7daf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "126" "0" "0"
"Eukaryota__97.55_163_90.21_______" "7b0b0b309b295e93eaa1a2ff620f7e0e" "0" "0" "0" "0" "0" "120" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.38_160_90.83_______" "b8c0109f7860a535c89a745be910bd5f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "106" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__93.29_164_87.92_____" "8f95333dd97fb2d16b86adba13fe85a6" "0" "0" "43" "0" "0" "0" "0" "0" "0" "0" "61" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Mediophyceae__100_144_73.26____" "74a8e613bab4eb7eb7076ac04be90fe0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "104" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.24_143_90.29_____" "6f55e7063dfb1d2e97d18f8c7444f1e9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "103" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Oedogoniales_Oedogonium__99.3_143_91.21__" "8deb717930727be0c840bb3dfde7cbe4" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "92" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.58_165_90.52_____" "1aff852ce9cd0f2a371911a8cf33db5b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "95" "0" "0"
"Eukaryota__96.84_158_89.99_______" "10ea3827526de689e164b7f529f9c1e2" "0" "0" "41" "0" "0" "0" "10" "0" "0" "0" "0" "43" "0"
"Eukaryota__94.48_163_88.42_______" "7861a3c41570f266ef53c37cbb598fa0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "85"
"Eukaryota_Alveolata__99.39_163_73.17______" "0081b4425b0cdc374e32ff37735ec9db" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "82" "0"
"Eukaryota__99.38_160_90.83_______" "879242ebf24e9668d09b4cf17275dd3d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "80" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.9_143_90.48_____" "0b150cc073573ddcc09b6746e72bb205" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "76" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_91.46_____" "110b7262ada1ac26b164e7717d2cbd23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "72"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_72.97_____" "9f59214fdd677ae6a6046d5ed84904ca" "0" "0" "0" "0" "0" "70" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.67_117_90.43_______" "4bad02ec9e1e1c7d974a229b1a407dfb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "69" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_163_73.35_____" "466a1af16babe0de866d3fdd28d065f5" "0" "0" "69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__93.29_164_87.92_____" "818f746a8161c54f1d17b6fda40a8307" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "68" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_90.94_____" "54430a583cf239ba7b5f6740d1bc9247" "41" "0" "0" "0" "0" "0" "0" "0" "26" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida__94.68_94_70.58" "8f0c2c96ecd550bd4e5bd91361e2baaf" "0" "0" "0" "0" "0" "65" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.86_140_90.20_______" "0fbf180f31624f12a339e9a422993db5" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "55" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_163_73.35_____" "f798f62bc63b7f518cfec0bf0f7b4f68" "0" "0" "53" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.3_143_72.75_____" "6e99d4cb975c48c5c37d0b25e5305fc5" "0" "0" "1" "0" "0" "50" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__100_162_72.89__" "f1a0ef7e28cad0cec9ebc7c1cea71722" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "48" "0" "0"
"Eukaryota__100_142_91.41_______" "b044c79b73c808a082eac9245dd313fd" "0" "0" "48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.55_165_88.77_____" "47f939e26de68b8db941507a48710fd5" "48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_91.46_____" "408a9859eff9dacd39834d686196194b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "45"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_90.94_____" "32726716a937bda090ec56f29aef6f44" "27" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_166_91.56_____" "2825d1e04dea77425e207afd0b999a5c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43" "0"
"Eukaryota__99.38_162_91.33_______" "44c017747d6b8a8118e8d012ff43d4c0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "42" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_163_91.77____" "2b5a3513427a283d9a1d57d51f47a472" "0" "0" "0" "0" "0" "0" "0" "0" "23" "0" "18" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.58_165_90.52_____" "dcb1c4856d75951537fdcdf93b17cfa1" "0" "0" "39" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.38_160_91.22_____" "4f83fc06eb165fd6af9695f01434b550" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.38_160_91.22_____" "5971f719bfd44f1d4df9c8ca2768955a" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.45_159_86.25_______" "bd833868598fa38422cba3f4c351b73c" "0" "0" "33" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca__96.16_143_89.19_" "23cb4f1226f7483fc25eb0b79c48ff3b" "0" "0" "0" "0" "0" "33" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__94.23_156_85.99" "3ae126aa5641f83f53c847bb6c7163ee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "32" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.3_143_91.21_____" "ade3c06428ff1f28262409c78eb576cd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_91.46_____" "875f31eed95d8bcafbcdff8ba34d3baa" "0" "0" "0" "0" "30" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.3_143_91.21_____" "77baf1e46f4a9ea7c7acf7ef2c94eb0b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30"
"Eukaryota__100_167_91.56_______" "da196ad8c9dc5b4753f54b1dc1fd5d48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29"
"Eukaryota_environmental samples_uncultured eukaryote__100_166_91.56_____" "eeaca00a71d9c1abe7d089252a637ef7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_73.04_____" "61a433e24051a574c2077dca04594a05" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__100_162_72.89__" "37e56b4512b890864de6f5fd72b4dbef" "0" "0" "26" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__99.39_163_73.17______" "c30671541b63e89b56d1ade637debd80" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24" "0"
"Eukaryota__89.02_164_84.55_______" "b0fbd32a47179acda7c030a475ede3fe" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Nemertea_Enopla_Hoplonemertea_Monostilifera__99.4_166_72.81_" "f7212e0170625ebdeef8506f67d50454" "0" "0" "23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Nemertea_Enopla_Hoplonemertea_Monostilifera__99.4_166_72.81_" "6bba6c01ea210bf9ada7018ddcf4bc85" "0" "0" "7" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0"
"Eukaryota_Metazoa_Porifera_Demospongiae_Haplosclerida__100_165_91.79___" "3e5231c0818c3f25231d44695cae3e08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Chlamydomonadales__98.77_163_72.91___" "27c4ed606f55759789ed4b2f45399fff" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_166_91.43_______" "d698d24d6540d83b0602c144a0e74947" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0"
"Eukaryota_Alveolata_Dinophyceae__97.5_160_71.96_____" "dda9dc0dff4180d43f5b0526906130cf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0"
"Eukaryota_Stramenopiles__99.39_164_88.75______" "2dcb856113b03aed85c1b64839206e40" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0"
"Eukaryota_environmental samples_uncultured eukaryote__90.96_166_86.50_____" "02c23061d723da82df6b04b0103d7b85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "9f63a89d8af044156a6c3730cc9dd320" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17"
"Eukaryota_environmental samples_uncultured eukaryote__95.76_165_89.49_____" "f0b5d0705b6ebd4abb9cb4a354b321ca" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Scuticociliatia_Philasterida__98.19_166_72.68_" "7fdfa71f53477c85fd7a84ae25d1d1d2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota__93.25_163_87.25_______" "051526c5d6701cb637447b9b409ec9e9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"Eukaryota__99.31_144_90.42_______" "e3286a338baa97e2a35be3b3b73aea97" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15"
"Eukaryota__92.55_161_86.00_______" "44fe1e095b432718b8d81d4e0a096424" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_165_91.79_____" "b1f9a2c148a3e934420be9bb92be8174" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Scuticociliatia_Philasterida__98.19_166_72.68_" "3bc2f590eb3c44640db0ecfc4a36288a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota_Alveolata__99.38_160_91.16______" "3a8a580028a468aca76bcd5320bc47a9" "0" "0" "0" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "386915339dcdcc4b0514a5cf8c03aace" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota__99.38_160_90.69_______" "ef227d4f22b7712fc97f2f2911abf434" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "ebf6d124add67819e537860e7ebdc404" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0"
"_97.12_139_________" "6606aa5b9e08dd34ab6be5356680325e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_91.46_____" "33028b2e751d8582d8404fcc0e77c3ad" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota_Metazoa__98.17_164_90.50______" "05071015e98c90a1c735ca0e630dd49d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.91_92_90.49_____" "fa8cf274f90c6a41fcf9a06a33a7badf" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Rhodophyta_Florideophyceae__93.83_81_70.09_____" "bed263bec7cc27865b8a04ae1f713688" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.38_161_89.80_______" "565f10186cab44b421595cf92d3e1014" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota__96.32_163_88.93_______" "1d18bbd7916c575f5daeea69326465ed" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "bbd11e1911ae4a960e8593e71f2e3b89" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria_Euarchontoglires_Primates_Haplorrhini_Catarrhini" "6ba9467eced983881ce25d0b0d20f9ea" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0"
"Eukaryota__99.38_162_91.33_______" "4651cf20a7ae5d780de355fc017fa243" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples__98.14_161_72.28______" "b9f94cc4a1f00a0363aa513ced2d768e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.10_141_90.62_____" "91e120f6e03e6a56c2217a0cfdbc7c33" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.36_157_86.15_______" "403003745982e6f0b8e79118814d3306" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.39_163_72.97_____" "c60411415e0c0a0f4b25a89bdf8bfd18" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.4_166_91.37_______" "84b3e546c789f1677877db9a39047f68" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota_Stramenopiles__99.39_164_88.75______" "6f0609c9879c27f669898bd99fee3f4d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0"
"Eukaryota__97.86_140_90.20_______" "ece5211626acdd53fd55be0dc2bf5228" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__93.83_81_87.62_____" "c584853479fc1a3e6729099c41bfaffd" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "80cbe5ec18857898b67a103ef9bcf2a6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota__98.6_143_90.85_______" "56a199e55787ca2073daa69a1a007045" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6"
"Eukaryota_environmental samples_uncultured eukaryote__99.3_142_91.20_____" "f0c385baa32f827f08ed626c0f0b9603" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota__99.32_146_91.11_______" "ef52b02659f3e4d2695e0a9a72a74eee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_environmental samples_uncultured eukaryote__93.83_81_87.62_____" "a3b46b1b0849a25163ab80b70a22ad7a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota__93.37_166_87.36_______" "92912aa0d9f2f1b3a0f18c612f4addb6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota__99.39_165_91.42_______" "72bcbad315ca2f2d8763518c7149042c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.31_145_90.66_____" "5325770fd52f09193923025b574c0b8a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Alveolata__99.32_147_71.09______" "22144d8bfbf900e1a06630800204b164" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota__99.39_165_91.42_______" "1afdcf181027f6894e58f87339974cb1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A_______" "d9fc6059ad988734b3d5f03c79c8744e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.93_163_90.14_____" "79ab47dfa622002dee2801a1cf596067" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_Stramenopiles_Bacillariophyta__91.46_164_86.07_____" "3b4a328c6827930f9a1b00603df098f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota__100_144_91.57_______" "0f5cd8e2dbc4ae9e532b6a38f5e78cc8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
"Eukaryota__99.31_145_90.87_______" "da8b3e8f2aaee5d6832515483c4a0630" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__96.43_140_88.99_______" "d751307af51989f328fccf42b642a3be" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
