"OTU" "Feature_name" "152_300Apole_091_102_S1_L001" "152_304Crase_079_114_S2_L001" "152_305Crase_067_126_S3_L001" "152_309Forsk_055_138_S4_L001" "152_310Gymno_043_150_S5_L001" "152_311Lychn_031_162_S6_L001" "152_313Marru_019_174_S7_L001" "152_314Praya_007_186_S8_L001" "152_315Resom_090_103_S9_L001" "152_316Resom_078_115_S10_L001" "152_317Vogti_066_127_S11_L001" "152_319Frill_054_139_S12_L001" "152_320Forsk_042_151_S13_L001"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria__100" "138e013db4b8a1f7fa5f802bb28d6b0e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "53" "43" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_154_91.68___" "178ff9ff34b5214e8db1b4d6b7550330" "0" "0" "0" "0" "95" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_153_91.40_____" "4745063e3f94ed8c997a254e8ee8942e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "91" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__85.99_157_82.88___" "f89b8dbde2b08a9286a7a1c18034fd7a" "0" "42" "47" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.45_154_89.21___" "dcf9fefcfd514ec432d8029e9bfc588a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "86" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.73_153_89.93___" "13c2a26be0332d6aa8646ec0aa804cbe" "76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__91.36_162_86.74___" "c493d121c8f7bf7eaf4d7d2b5b151613" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "71" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.77_153_88.80___" "2f556ae9ec0255f41b50f352e439adef" "64" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.12_153_88.41_____" "cee1030223c3329058668ee80b2f2b6d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "62" "0" "0"
"Eukaryota__94.6_113_87.58_____" "a1a27bf93ea73a09ea57109b95b339da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Onygenales__100" "910491d10e743535f7b95e0933a03601" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60" "0" "0"
"Eukaryota__89.61_154_85.45_____" "11e4ef3fc4c4075739585686a526a348" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57" "0"
"Eukaryota_Choanoflagellida_Codonosigidae__100_153_91.18___" "65951826820162186b2276040e7e7cd4" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "26" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_154_91.68___" "2472289f6b405308d67aa63c5a8c8d84" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "40" "0"
"Eukaryota__89.61_154_85.45_____" "06ce4d209ef2b8cd5f437cb7c89e70d7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "48" "0"
"Eukaryota__97.28_108_88.46_____" "2b49d3c331b76a256c32fe6fcdfbc0f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_172_91.86___" "df584c5b03fde2f8d48a5f4884a8c1b6" "44" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_153_91.67___" "5153ace2b0f355d51c9ff82f374419fa" "0" "0" "0" "0" "0" "44" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.59_108_88.84___" "7722ef0e8861a5e0dbcf01cc26dd35de" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__90.85_153_86.16___" "d2c3d5327dcb20a5a2fccf1b16747881" "0" "23" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__92.81_153_87.60___" "cb50da679e5af1d194d1655a39d7fb3f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__98.69" "6c9c870ebdd543db80f7d7e955aa6875" "0" "0" "21" "0" "0" "10" "0" "0" "0" "0" "0" "7" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Lecanoromycetes_OSLEUM clade_Lecanoromycetidae_Lecanorales_Lecanorineae" "dc5cc927836fc8f47f07da92c886a584" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_153_91.60___" "8591b27e64c237b3d274f17ad598d691" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "37"
"Eukaryota_environmental samples_uncultured eukaryote__100_153_91.67___" "289ac2d497776b28ffd2cba492f0b937" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_183_91.97___" "b46432c2c7698e858afc4552348d4dfb" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Monogononta_Ploimida__100_153_73.33" "8a7921313f56ef32d0abc0242bdb1ff2" "0" "0" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.81_99_89.47___" "c3a8c55984ff115658855b10733d407b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0"
"Eukaryota__96.88_103_89.25_____" "870b0c3654c7f01ecda080106b437bed" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0"
"Eukaryota_Metazoa_Platyhelminthes_Trematoda_Digenea_Plagiorchiida_Plagiorchiata_Plagiorchioidea_Dicrocoeliidae_Eurytrema" "b3b4d2b831755826ef979255cf6c87ef" "0" "0" "0" "0" "0" "0" "0" "31" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.31_119_90.46___" "e0a600cd5e9bb4cc8b802bbce09b8303" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_154_91.68___" "a1fc0479e2c022fea72e54a3ea46f505" "0" "0" "0" "0" "12" "0" "0" "0" "15" "0" "0" "0" "0"
"Eukaryota__100_153_91.67_____" "5df8a1c76c807fa6909dff4d3e0a4667" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__98.69" "3e944c7080a44679c3d4bf27e48d8f11" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.96_49_89.75___" "fa1447191e4c00407179cc2a4ace74dd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.65_93_70.56___" "6e538059b1817093ea65ee8d0e893c59" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Catenariaceae_Catenaria__99.35_153" "690968e4f01a1616ba688e3b510b9254" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.45_154_89.21___" "dd916bf05e80c18fc0c0ecb96c7832bb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0"
"Eukaryota__100_153_91.67_____" "ec579030b2095ebb5a75eacf41a9ef15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21"
"Eukaryota__90.26_154_85.90_____" "dd6c68fa649a8fa5ffa0299f4075590a" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.75_89_89.86___" "fa8cae59348ac363c6dd4cce1f446f3e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0" "0"
"Eukaryota__89.1_156_84.60_____" "17117870258570415edefcb353abfe00" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "8"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Eurotiomycetes_Eurotiomycetidae_Onygenales__100" "1c18d12841e8685baeeb63d924568c76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.62_314_92.72___" "ad311674a690bb304c574881946614d2" "0" "0" "0" "0" "8" "0" "8" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea__91.5_153_86.42_" "ec6885c3defa9eb145f92d5493feec7e" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__93.46_153_88.01___" "afc192123aa458337e30885da7d3c976" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Decapoda_Dendrobranchiata" "5f80c47f824569ff636e003b78584ed9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__98.69_153_91.00" "0c06ba8726d6e6652622a4acf92b3414" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.42_153_89.19___" "7b23485b029782613d56d846c4aa9542" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.43_78_89.75___" "ef77088970ecc850c523a554887f6b95" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0"
"Eukaryota__91.5_153_86.50_____" "baa91533a620d2fdc6c596bc2b8cc520" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.18_55_89.73___" "cfc7124c50a0b5de2d3b4dff59f22ff5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota__94.77_153_87.35_____" "c6fdfddd66eb2d852dbda9701f04c3ff" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0"
"Eukaryota__93.46_153_87.93_____" "693deb7cba6f5933172a0ad9d31209b0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota__89.1_156_84.60_____" "dacc515563783f5d3c10c289cd802303" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.62_316_92.58___" "028974bda8f366bf0be8b739bc9bb169" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0"
"Eukaryota__94.77_153_87.35_____" "75a25902fd1351e05e0a64bfbc6acb93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_environmental samples_uncultured eukaryote__100_251_92.56___" "2e0cec474d544981fbcdc6ba0b998bc9" "0" "0" "0" "0" "1" "0" "0" "0" "0" "3" "0" "1" "0"
"Eukaryota__92.11_152_86.58_____" "59003e832ebcced36f81a1e0580b5733" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Decapoda_Pleocyemata" "e09e3ff224c99104846de6d89ddfeab0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_183_91.97___" "6a1c12c597b2d20818490bc976aa2cce" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.92_123_89.74___" "c95133e5ebcfbcb01450673faa2b910f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_147_91.61___" "61ffdced5fc97c71d16ec3c82bf3830f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0"
