"OTU" "Feature_name" "152_300Apole_091_102_S1_L001" "152_304Crase_079_114_S2_L001" "152_305Crase_067_126_S3_L001" "152_309Forsk_055_138_S4_L001" "152_310Gymno_043_150_S5_L001" "152_311Lychn_031_162_S6_L001" "152_313Marru_019_174_S7_L001" "152_314Praya_007_186_S8_L001" "152_315Resom_090_103_S9_L001" "152_316Resom_078_115_S10_L001" "152_317Vogti_066_127_S11_L001" "152_319Frill_054_139_S12_L001" "152_320Forsk_042_151_S13_L001"
"Eukaryota_Apicomplexa_Conoidasida_Gregarinasina_Eugregarinorida__88.89_153.00_ 84.62" "c901a9db334d0b83460f795517a688fa" "0" "0" "294" "0" "5" "1289" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Apicomplexa_Conoidasida_Gregarinasina_Eugregarinorida__88.89_153.00_ 84.62" "afae448ef9cee5af8a300c5fc1c921c5" "0" "0" "0" "0" "0" "0" "70" "0" "416" "0" "936" "11" "77"
"Eukaryota_Apicomplexa_Conoidasida_Gregarinasina_Eugregarinorida__88.89_153.00_ 84.62" "73d043c0bd9753302e4f5971b45df30b" "0" "0" "258" "0" "0" "1116" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__100.00_153.00" "0c4b721712079566147cbc14ec4bba2b" "0" "0" "0" "0" "0" "0" "0" "1281" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__100.00_153.00" "bf670bb49786e81ef10de301f8534c6e" "0" "0" "0" "0" "0" "0" "0" "1174" "0" "0" "0" "0" "0"
"Eukaryota_Apicomplexa_Conoidasida_Gregarinasina_Eugregarinorida__88.89_153.00_ 84.62" "0b48bcfdc5310823802726f41a580bc9" "0" "0" "0" "0" "0" "0" "72" "0" "299" "0" "732" "0" "0"
"Eukaryota__87.5_104_85.49___NA_NA" "8f6b9838ea7549fe7a3a3e112903dd5d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "665" "0" "0"
"Eukaryota__100_153_91.49___NA_NA" "1764c07cd9f7aca9d249a1eaa50c8026" "0" "0" "0" "0" "0" "0" "0" "0" "0" "71" "0" "190" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__96.26_108_ 71.23_NA" "a192960b84cb99da3e9df46c36713d84" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "194" "0" "0"
"Eukaryota__100_86_89.79___NA_NA" "7b7bdce2887a13b7f9958aefa15ca0f2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "190" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales__100_153_ 91.47_NA" "714d52c05c2ff6d4ab49a350bb74a833" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "154" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata_Homo sapiens_NA_100.00" "62076735de77ff536ca9b5797e113b05" "0" "0" "0" "26" "0" "0" "0" "0" "13" "73" "0" "45" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata_Homo sapiens_NA_100.00" "caea65103fca7699f8f77d61c3fbc3bb" "0" "0" "0" "35" "0" "0" "0" "0" "36" "80" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.62_157.00_ 83.07" "e597aefe31b120f23e88ba2cc56f96eb" "0" "61" "87" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Magnoliophyta_Zea mays subsp  mays  maize ____Zea mays subsp  mays  maize _NA_100.00" "3bb6c87b9cf7acbab2ac1b486ceadc4e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "90" "0" "56" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa__86.93_153_ 83.27_NA" "75a24bd7da74c09f6f8378994850c0c0" "0" "0" "0" "0" "0" "136" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__85.09_161.00_ 81.82" "45faef86ecedff385a9a16e451dd9677" "0" "60" "67" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa__86.93_153_ 83.27_NA" "34a74945f7396bb89631e5b8b2fb3dd1" "0" "0" "0" "0" "0" "125" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.15_80_89.73___NA_NA" "c0a714e83a9a44846551654e74e3d862" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "117" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.36_154.00_ 83.15" "48f8b0f8d4addb76e3d088e9a4014146" "0" "65" "52" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.15_80_89.73___NA_NA" "1948c2d969e6ace0021e9ade95f71d76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "113" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.97_132.00_ 89.87" "da6aa6a902a599bc8c8f8fe7c9904cb4" "31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "81" "0" "0"
"Eukaryota__83.97_156_81.30___NA_NA" "e6b9b74404b6ac43e046fb51086237f5" "0" "38" "71" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata_Homo sapiens_NA_100.00" "138e013db4b8a1f7fa5f802bb28d6b0e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "53" "43" "0"
"Eukaryota__83.97_156_81.30___NA_NA" "827be7d1db9c0ad401233cb5bbaa7c19" "0" "34" "61" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_154.00_ 91.68" "178ff9ff34b5214e8db1b4d6b7550330" "0" "0" "0" "0" "95" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales__100_153_ 91.47_NA" "4745063e3f94ed8c997a254e8ee8942e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "91" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.62_157.00_ 83.07" "f89b8dbde2b08a9286a7a1c18034fd7a" "0" "42" "47" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.1_154.00_ 89.29" "dcf9fefcfd514ec432d8029e9bfc588a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "86" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__85.09_161.00_ 81.82" "64ec47bb7c3509b4ffbf493daa245f76" "0" "0" "85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__97.39_153.00_ 90.08" "13c2a26be0332d6aa8646ec0aa804cbe" "76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__91.36_162.00_ 86.74" "c493d121c8f7bf7eaf4d7d2b5b151613" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "71" "0" "0"
"Eukaryota__94.08_120_84.28___NA_NA" "d25d9f74a5497ee142ed80815a79b356" "0" "15" "54" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.36_154.00_ 83.15" "802f3e81853e96461244efa88e3950d8" "0" "0" "64" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__94.77_153.00_ 88.80" "2f556ae9ec0255f41b50f352e439adef" "64" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.12_153_88.18___NA_NA" "cee1030223c3329058668ee80b2f2b6d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "62" "0" "0"
"Eukaryota_Bilateria_Protostomia__90.85_153_86.33_NA_NA" "f0dc8ae4a6d5aaed48c0f4d20a8790d2" "0" "0" "0" "0" "0" "0" "0" "60" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__94.6_113_ 70.04_NA" "a1a27bf93ea73a09ea57109b95b339da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Onygenales__100_153_ 91.67_NA" "910491d10e743535f7b95e0933a03601" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60" "0" "0"
"Eukaryota__92.04_102_86.78___NA_NA" "695fce377874f1b89a4e2e8f956b2f61" "0" "15" "42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__90.79_152_85.63___NA_NA" "11e4ef3fc4c4075739585686a526a348" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured marine eukaryote_uncultured marine eukaryote_NA_ 94.95" "a266bc3801acd0111b2650adccb09963" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "54" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa__100_153.00_ 91.54" "65951826820162186b2276040e7e7cd4" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "26" "0" "0"
"Eukaryota__99.23_94_90.13___NA_NA" "f631242e1f207e240dca4b7cfe5e270c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "50" "0" "0"
"Eukaryota__87.58_153_83.76___NA_NA" "c1c90e4ccfa90c6c244a9a97b2ebe278" "0" "0" "50" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_80_90.50___NA_NA" "4c5076f118c4f4ac4ec878bb14379089" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "50" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_154.00_ 91.68" "2472289f6b405308d67aa63c5a8c8d84" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "40" "0"
"Eukaryota__90.79_152_85.63___NA_NA" "06ce4d209ef2b8cd5f437cb7c89e70d7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "48" "0"
"Eukaryota__95.24_108_88.78___NA_NA" "2b49d3c331b76a256c32fe6fcdfbc0f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46" "0" "0"
"Eukaryota__87.58_153_83.76___NA_NA" "f4359140ef145defe99617fb09cbcacf" "0" "0" "45" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_172.00_ 91.86" "df584c5b03fde2f8d48a5f4884a8c1b6" "44" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__92.04_102_86.78___NA_NA" "5e2b52c444edef91feb8d17ea15aedb3" "0" "16" "28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I_uncultured marine eukaryote_uncultured marine eukaryote_NA_100.00" "5153ace2b0f355d51c9ff82f374419fa" "0" "0" "0" "0" "0" "44" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.78_73_89.01___NA_NA" "d81bdc96b003867d12d3446e4ba8913a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43" "0" "0"
"Eukaryota__95.59_108_88.90___NA_NA" "7722ef0e8861a5e0dbcf01cc26dd35de" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43" "0" "0"
"Eukaryota__98.30_92_89.47___NA_NA" "1bc922f5b7b22a00690f0c7744a72c2f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__90.85_153.00_ 85.98" "d2c3d5327dcb20a5a2fccf1b16747881" "0" "23" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__92.81_153.00_ 87.60" "cb50da679e5af1d194d1655a39d7fb3f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea_Dysteria__ 98.69_153.00" "6c9c870ebdd543db80f7d7e955aa6875" "0" "0" "21" "0" "0" "10" "0" "0" "0" "0" "0" "7" "0"
"Eukaryota__98.69_153_90.43___NA_NA" "dc5cc927836fc8f47f07da92c886a584" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__100_153.00_ 91.67" "8591b27e64c237b3d274f17ad598d691" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "37"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I_uncultured marine eukaryote_uncultured marine eukaryote_NA_100.00" "289ac2d497776b28ffd2cba492f0b937" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.23_94_90.13___NA_NA" "e74ab28dc5e75f71334d7a620ab97284" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "36" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.27_153.00_ 83.07" "cb299db6b7f16d271769277f1efa3607" "0" "0" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_183.00_ 91.97" "b46432c2c7698e858afc4552348d4dfb" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Rotifera_Monogononta__100.00_153.00" "8a7921313f56ef32d0abc0242bdb1ff2" "0" "0" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__85.26_156_82.11___NA_NA" "2de22b85697fc2574eb627042b59962c" "0" "16" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.27_153.00_ 83.07" "f3bb7d9fd4e2bc7378db5dfd272fc709" "0" "0" "35" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__96.81_99_88.45___NA_NA" "c3a8c55984ff115658855b10733d407b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0"
"Eukaryota__96.88_103_89.47___NA_NA" "870b0c3654c7f01ecda080106b437bed" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.45_155.00_ 83.22" "562b7dada23722306fa7365580019937" "0" "12" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__87_100.00_ 83.28" "48e3bd0fdbfb701ca8efe6816cbfa274" "0" "6" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia__91.5_153_86.76_NA_NA" "b3b4d2b831755826ef979255cf6c87ef" "0" "0" "0" "0" "0" "0" "0" "31" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 88.72_133.00" "d3b20e02871d7d5674062eb148c47a4e" "0" "0" "0" "0" "0" "30" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.31_119.00_ 90.46" "e0a600cd5e9bb4cc8b802bbce09b8303" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.67_120.00_ 83.17" "e7142b699db53d1fe92c6e2a5fc5e589" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_154.00_ 91.68" "a1fc0479e2c022fea72e54a3ea46f505" "0" "0" "0" "0" "12" "0" "0" "0" "15" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__100_153.00_ 91.67" "5df8a1c76c807fa6909dff4d3e0a4667" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea_Dysteria__ 98.69_153.00" "3e944c7080a44679c3d4bf27e48d8f11" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__85.81_155_82.23___NA_NA" "0294709b0ccb42fe2e9d3297501f9a9a" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 88.24_153.00" "b6e46a18f2c72d9a990558d010176962" "0" "0" "0" "0" "0" "26" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.96_49_89.56___NA_NA" "fa1447191e4c00407179cc2a4ace74dd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__87_100.00_ 83.28" "c289b1ab407b976338e1f78207d99283" "0" "5" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__93.27_92_87.65___NA_NA" "6e538059b1817093ea65ee8d0e893c59" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0"
"Eukaryota_Blastocladiomycota_Incertae Sedis_Blastocladiales_Catenaria__99.35_153.00_ 73.07" "690968e4f01a1616ba688e3b510b9254" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 90.20_153.00" "9ff0b7c85897b21d13dfbc04c3f478ef" "0" "0" "0" "0" "0" "24" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda__100_ 35.00_ 70.33" "9e1f6aa9c67864e07bceb131f871f569" "0" "0" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.1_154.00_ 89.29" "dd916bf05e80c18fc0c0ecb96c7832bb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__100_153.00_ 91.67" "ec579030b2095ebb5a75eacf41a9ef15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21"
"Eukaryota__90.85_153_86.21___NA_NA" "dd6c68fa649a8fa5ffa0299f4075590a" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Sordariomycetes_metagenome__metagenome_NA_100.00" "ab92071757d05e3b9dbe514b39e505fc" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__84.68_111.00_ 81.60" "af131889d5538547464dd99b96610020" "0" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__95.15_103.00_ 88.24" "7abf324456576ce5746499c690a4f818" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__97.75_ 89.00_ 89.86" "fa8cae59348ac363c6dd4cce1f446f3e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0" "0"
"Eukaryota__88.12_101_83.27___NA_NA" "a68161522dd36629c23c6b4526ca0591" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0"
"Eukaryota__89.74_156_85.15___NA_NA" "17117870258570415edefcb353abfe00" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "8"
"Eukaryota_Ascomycota_Pezizomycotina_Onygenales__100_153_ 91.67_NA" "1c18d12841e8685baeeb63d924568c76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_314.00_ 74.54" "ad311674a690bb304c574881946614d2" "0" "0" "0" "0" "8" "0" "8" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__86.67_120.00_ 83.17" "9a090cfe9618f0622b96fea7246be614" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 91.50_153.00" "ec6885c3defa9eb145f92d5493feec7e" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__85.26_156_82.11___NA_NA" "412348d866b7341b95ae4ad71433aefb" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__93.46_153.00_ 88.01" "afc192123aa458337e30885da7d3c976" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0"
"Eukaryota_Bilateria__100_154_91.68__NA_NA" "5f80c47f824569ff636e003b78584ed9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13"
"Eukaryota_Chlorophyta_Ulvophyceae__98.69_153_91.00_NA_NA" "0c06ba8726d6e6652622a4acf92b3414" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__87.5_ 80.00_ 83.50" "07afb062b5f6aa20a87dafeff2ed41a4" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__92.81_153.00_ 87.60" "8cc6e5382eb4d45ea8568dd5c2c5f54a" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.08_153.00_ 89.34" "7b23485b029782613d56d846c4aa9542" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0"
"Eukaryota__97.43_78_89.94___NA_NA" "ef77088970ecc850c523a554887f6b95" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__91.5_153.00_ 86.50" "baa91533a620d2fdc6c596bc2b8cc520" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.18_55_89.73___NA_NA" "cfc7124c50a0b5de2d3b4dff59f22ff5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea_Suctoria__ 94.77_153.00" "c6fdfddd66eb2d852dbda9701f04c3ff" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0"
"Eukaryota_SAR__93.46_153_70.41__NA_NA" "693deb7cba6f5933172a0ad9d31209b0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__81.76_159.00_ 79.49" "602eea90d746ac91b4b4134c4d63c833" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__89.74_156_85.15___NA_NA" "dacc515563783f5d3c10c289cd802303" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_316.00_ 74.56" "028974bda8f366bf0be8b739bc9bb169" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__91.67_132.00_ 86.71" "c731e1a41028d1a8656357536ba42d2b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Sordariomycetes_metagenome__metagenome_NA_100.00" "9cd5e76583008df1457c9082b44917ee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
