"OTU" "Feature_name" "152_227Halis_379_198_S1_L001" "152_228Nanom_367_210_S2_L001" "152_233bChun_355_222_S3_L001" "152_234bEren_343_234_S4_L001" "152_235bApol_331_246_S5_L001" "152_236Apole_319_258_S6_L001" "152_241Lensi_307_270_S7_L001" "152_242Forsk_295_282_S8_L001" "152_243Apole_378_199_S9_L001" "152_244Steph_366_211_S10_L001" "152_245Diphy_354_223_S11_L001" "152_246Diphy_342_235_S12_L001" "152_247Diphy_330_247_S13_L001" "152_248Diphy_318_259_S14_L001" "152_249Diphy_306_271_S15_L001" "152_250Vogti_294_283_S16_L001" "152_251Diphy_377_200_S17_L001" "152_252Agalm_365_212_S18_L001" "152_253Agalm_353_224_S19_L001" "152_254Chuni_341_236_S20_L001" "152_255Apole_329_248_S21_L001" "152_256Apole_317_260_S22_L001" "152_257Apole_305_272_S23_L001" "152_258Praya_293_284_S24_L001" "152_259Steph_376_201_S25_L001" "152_260Apole_364_213_S26_L001" "152_261Sphae_352_225_S27_L001" "152_262Forsk_340_237_S28_L001" "152_263Apole_328_249_S29_L001"
"Eukaryota__97.96_49_89.56___NA_NA_NA" "ef4d25ef4a56f4279905e614d2b16625" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "54" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_154.00_ 91.68_NA" "b024610b947c3668028a72b78875dc72" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "40" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__100_32_ 72.29_NA_NA" "4c03b3c9429d68a96f739294ab2499c4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__100.00_153.00_ 91.67" "5baa8e17c1bade43f5ffb2cc3b3c4041" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.96_49_89.56___NA_NA_NA" "a7f5b2b6352d43770ae1b119a1ccc667" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_314.00_ 74.54_NA" "07738705d933654e74b3e95828a0b2ed" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "8" "0" "0" "10" "0" "4" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata_Homo sapiens_NA_100.00_149.00" "4d89fb2b2cd129e0cdbd9bbb7222fb4d" "0" "0" "0" "0" "31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__100.00_133.00_ 91.46" "52f46353c2f8762fa77f872101d4be60" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_161.00_ 91.75_NA" "e9d52be93afb711087c2fc274ae1df1c" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_141.00_ 91.54_NA" "6cc887d77a83d85edae704b286e404fa" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__90.79_152_85.63___NA_NA_NA" "3d3077beb695591c41a7142e66196130" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_154.00_ 91.68_NA" "88f7fe516710842d6b214e7b774d1490" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Thaliacea__100.00_133.00_ 91.46" "2889130880b2506c289e3a383c2785b5" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Foraminifera_Globothalamea_Rotaliida__92.75_193_ 87.54_NA_NA" "8cd76fbbee30b3cd965b91be8e573834" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.95_159.00_ 90.22_NA" "9666fab3ce337f05389ddf3ed8ba6d8b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Apicomplexa_Conoidasida_Gregarinasina_Eugregarinorida__97.4_154.00_ 86.95_NA" "fb2fc458a8a64cce981edc0afef7c754" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea__93.46_153.00_ 88.02_NA" "881c438e31ea22866f3a080897c2f26c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__94.77_153.00_ 88.80_NA" "3c625e15e03c0ce893f5923d6a6f0f10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Chlorophyceae__100_133_73.17_NA_NA_NA" "6c392825def4a47e27008c6387765c89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda__91.5_153.00_ 86.59_NA" "5fb3f6e31c705bb1f26251a881037695" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.21_118.00_ 89.23_NA" "3fae3534724ed57390546499bfa62de8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Sordariomycetes_metagenome__metagenome_NA_100.00_ 34.00" "6192782c1f4b80d0bb58a7f9ce382194" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_147.00_ 91.61_NA" "db1f480851928e4542a46b608a665682" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Sordariomycetes_metagenome__metagenome_NA_100.00_ 34.00" "4f4cf6b8978bdab46034bc701cf48131" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__96.27_249.00_ 72.33_NA" "3bd6b382e9a358bf65c4edeed1baf87e" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
